1961-01-01,0.5057123552340951,0.39933032657557754
1962-01-01,0.016624928797115763,0.4821913710292264
1963-01-01,0.034269599340141156,-0.01331634694756528
1964-01-01,0.23920067448739996,0.22551624512413407
1967-01-01,0.5303725461064934,0.506912080944588
1969-01-01,0.4168163287477688,0.4754236166256038
1970-01-01,0.383514468391905,0.37255511426205123
1971-01-01,-0.04946474686827075,0.39809758309264703
1972-01-01,-0.07745628738495164,0.583692462724453
1973-01-01,-0.09458277994794875,-0.024911681985019342
1974-01-01,0.6982967678953611,0.43547782978890714
1975-01-01,0.01886581209391733,0.6035144839102468
1976-01-01,0.43071721728814155,0.6404212766142555
1977-01-01,0.35366254423036364,0.2806570173965741
1978-01-01,0.017912712253617204,-0.08411656433716722
1980-01-01,0.5792107530167003,0.6015070255274808
1981-01-01,0.6216809675208288,0.39146803180175826
1982-01-01,0.3480779642137952,0.30194192329787123
1984-01-01,--,--
1985-01-01,0.43123933587596547,0.2808456103556749
1987-01-01,0.6636491636608407,0.5503248453247073
1989-01-01,0.02829136488600092,-0.0033848429815575114
1990-01-01,-0.009795774508482203,-0.014252813739203554
1992-01-01,--,--
1993-01-01,-0.0026113479059278587,0.30583353036900507
1994-01-01,0.5379570832269075,0.351024038323996
1995-01-01,0.47530366750024666,0.17720841899477222
1996-01-01,-0.26442459534400853,-0.21733033667232066
1997-01-01,0.031882427416305106,0.017593064632088137
1998-01-01,0.04457654187620409,0.15514532901412487
1999-01-01,0.4140904329223804,0.5185256462031413
2000-01-01,0.18288206837729787,0.06614944721608196
2001-01-01,-0.007783469628951738,0.00836251017959296
2002-01-01,0.11712142419015821,0.15276180391573896
2003-01-01,0.15602205191446422,0.033998143298523666
2005-01-01,0.7673018298676395,0.11987609210390969
2006-01-01,-0.12918980729034776,0.3579142145731031
2007-01-01,0.49251314731599644,0.15990321790158551
2008-01-01,0.15761684385496055,-0.08084351974297888
2009-01-01,-0.2207841361475253,0.07676863003179617
2010-01-01,0.3480779642137952,0.1508625024889052
2011-01-01,0.1756001643709237,0.4824154440436447
2012-01-01,0.11428625783570796,0.09717261003612097
2014-01-01,0.12964695402108672,0.05332301494662612
2015-01-01,0.2326699848780921,0.08627401017602636
2016-01-01,-0.05364648100962216,0.07300703131710089
2017-01-01,0.02581764751488945,-0.01823595937697888
1961-01-02,-0.032838157744397856,0.4798351272955295
1962-01-02,0.18551586461625047,0.08141816257411155
1963-01-02,0.1493001077965051,0.4022124617088263
1964-01-02,-0.007644899530198477,0.258555419468375
1965-01-02,0.18574708045636118,0.6089179612864515
1966-01-02,-0.22698090099453921,0.028253398971489464
1967-01-02,0.3692635192429208,0.2826987029359132
1968-01-02,0.3876923948454452,0.739309925691057
1969-01-02,0.3735923299474653,0.255996133807499
1971-01-02,0.1432562888836851,0.4179665216139518
1972-01-02,0.1451655501119758,-0.011782332162100765
1973-01-02,-0.08808410763378667,-0.09526629225033628
1974-01-02,-0.14701277328185294,--
1975-01-02,0.04939059208956125,-0.01358326598129783
1976-01-02,0.4794640751134897,0.1379874748972743
1977-01-02,-0.04680572952716046,0.028033014050558993
1978-01-02,--,0.4255581116167795
1979-01-02,0.6059574852013677,0.797295177577958
1980-01-02,0.4769456733401146,0.3322371861881937
1981-01-02,0.7361765136871521,0.8984657443874342
1983-01-02,0.42384452869660966,0.2295993673312701
1984-01-02,0.059113647975628694,0.06347414097140833
1985-01-02,0.4769456733401146,0.4935927990227921
1986-01-02,0.5942481046022463,-0.08396831695855954
1987-01-02,0.7248396351854737,0.5271634097256727
1988-01-02,0.44265243820467554,0.5336940414431145
1989-01-02,0.04952465617208894,-0.032096054648626735
1990-01-02,-0.07171083818678743,0.08563089423524468
1991-01-02,0.8000124612754229,0.7052802027858047
1992-01-02,--,--
1993-01-02,-0.047182463731990885,0.029422815032769105
1994-01-02,0.7527016851075446,0.6842960285633156
1995-01-02,0.8515654415937127,0.3411712028196485
1996-01-02,-0.23480858268302698,-0.054691905474650714
1997-01-02,0.7907722003856896,0.7305669859405182
1998-01-02,0.7108851809950002,0.6600750319320579
1999-01-02,0.07794233962503552,0.06802988303790333
2000-01-02,-0.0366789943154143,0.057925684625237624
2002-01-02,0.4522888805080223,--
2004-01-02,0.4535929011137511,0.21490225515088252
2005-01-02,0.6216809675208288,0.561693839668235
2006-01-02,0.18937512913176255,0.5513950762819115
2007-01-02,0.7987909754558681,0.36634221644779097
2008-01-02,0.1391994377921911,0.08748151974794265
2009-01-02,-0.017472467969949765,0.551511586257676
2010-01-02,0.23591097820991677,0.15705446091226677
2011-01-02,0.6538803339500942,-0.0006372940055439602
2013-01-02,0.15104931013063308,0.2693040640193809
2014-01-02,0.024979520769543836,0.3203160410012259
2015-01-02,0.6828569165480616,0.7035785701205078
2016-01-02,0.5703500455257254,0.7933556479785269
1961-01-03,0.34305761598375517,0.19776318118234704
1962-01-03,0.004186480293062688,0.160164850362147
1963-01-03,0.10434945323441806,-0.21733033667232066
1964-01-03,-0.011904091170178203,-0.00675482451098374
1965-01-03,0.09421503253355723,-0.013741721041895446
1966-01-03,0.4936276207038227,0.5341013783145685
1967-01-03,0.1638434651363909,0.16957500433342101
1968-01-03,0.6491311939887447,0.6822018365862299
1969-01-03,0.011799867887787462,0.1574607842643199
1971-01-03,0.1304993934805451,0.5059679476505748
1972-01-03,0.10082273298625032,0.9306817653547751
1973-01-03,0.05631438481425514,0.2686825587356333
1975-01-03,-0.007313364595711068,-0.041157351594842066
1976-01-03,0.3777980090886837,0.34382693820591054
1977-01-03,-0.07218399476114586,0.018134717364761056
